1.8073285657219227,-0.9873480954196932,-2.181446124477211
1.7803227294137043,-0.9545651192840983,-2.217939677308441
1.7478347605777929,-0.9188431882672525,-2.2584952612504727
1.7097078415951525,-0.8801573217956321,-2.3026554638672247
1.6657914176224806,-0.8384915512515676,-2.3499086942804874
1.6159490240269223,-0.7938434704573765,-2.399691916925718
1.5600665446369453,-0.7462287953785035,-2.4513944931920872
1.4980606876943732,-0.6956857939025965,-2.5043632827820277
1.4298874304525866,-0.6422794331253929,-2.55790911996846
1.3555501515453687,-0.5861050823368729,-2.6113147299979405
1.275107145767496,-0.5272916067242411,-2.6638440885852983
1.188678202039283,-0.4660036916627528,-2.7147531547736237
1.096449925007974,-0.4024432525452877,-2.7633018276024024
0.9986794959788956,-0.33684981345680653,-2.808766894472636
0.8956965998743946,-0.26949978552990894,-2.850455659464427
0.7879032889401978,-0.20070465592244868,-2.8877198701342675
0.6757716061295639,-0.1308082312920749,-2.9199695106242647
0.5598388630719776,-0.060183139955551856,-2.9466860092414606
0.44070055915674133,0.010775567478182408,-2.967434397641245
0.318996023811181,0.0816929838627677,-2.9818732020627996
0.19530183373361615,0.15247047665524482,-2.9897508169559566
0.07142250557307911,0.22215733419180939,-2.9909103872504192
-0.05391547357304059,0.28993262397566855,-2.985470179932129
-0.17884137880712309,0.3565243027570343,-2.9733661366824604
-0.3026370819566912,0.42120719503744075,-2.95482576397889
-0.4247190108921224,0.4834543228509399,-2.930168199865591
-0.5444084027768467,0.542950853973262,-2.8997972103503495
-0.6610795687356836,0.5994261277378965,-2.8642035753740327
-0.7741669685510901,0.6526467934569329,-2.8239542609247055
-0.8831688885949528,0.7024205071659202,-2.7796795040671016
-0.9876510230653701,0.7485976430269542,-2.732059118227938
-1.0872486155165617,0.7910711403875414,-2.681808512721084
-1.1816667087699382,0.8297749561902708,-2.629664866758549
-1.27067847417714,0.8646814187266731,-2.5763738586182874
-1.354121768117357,0.8957977095409149,-2.522677288257849
-1.431894150508743,0.9231616812717475,-2.469301855174933
-1.5039466462170559,0.9468372122914812,-2.4169492710341616
-1.5702765513452344,0.9669092906891226,-2.366287804954075
-1.6309195891027628,0.9834790069272518,-2.317945283395245
-1.6859417085485426,0.9966586164640361,-2.272503500020278
-1.7354307976693415,1.0065668121101081,-2.230493936162851
-1.7794885534582254,1.0133243225484714,-2.19239465093373
-1.8182227190638425,1.0170499298712836,-2.1586281717861704
-1.8517398644372725,1.0178569765033427,-2.129560201036192
-1.8801388544184383,1.015850411465766,-2.1054989502801837
-1.903505118493209,1.011124408197004,-2.086694921405238
